Customer ID,Customer_Name,Segment,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster
MB-8085,Mick Brown,Consumer,12,8,1703.508,2.564949357,2.197224577,7.441031785,-0.7993262387,-0.553597063,-0.7338692241,1
MC-17275,Marc Crier,Consumer,45,34,11680.0495,3.828641396,3.555348061,9.365723107,0.144651613,1.290267082,0.758971727,2
MC-17425,Mark Cousins,Corporate,24,30,15055.40518,3.218875825,3.433987204,9.619558773,-0.31084322,1.125500818,0.9558533117,2
MC-17575,Matt Collins,Consumer,28,33,14281.65306,3.36729583,3.526360525,9.566801007,-0.1999734881,1.250911987,0.914933008,2
MC-17590,Matt Collister,Corporate,52,25,10118.84168,3.970291914,3.258096538,9.222253298,0.2504645379,0.886701845,0.6476927896,2
MC-17605,Matt Connell,Corporate,50,26,13019.2019,3.931825633,3.295836866,9.474257423,0.2217302292,0.937940218,0.8431537823,2
MC-17635,Matthew Clasen,Corporate,6,34,21113.5107,1.945910149,3.555348061,9.957715794,-1.261748478,1.290267082,1.218136745,2
MC-17845,Michael Chen,Consumer,2,31,14947.88402,1.098612289,3.465735903,9.612391929,-1.894679911,1.168604621,0.9502945196,2
MC-18100,Mick Crebagga,Consumer,42,33,11353.7466,3.761200116,3.526360525,9.337391138,0.09427298168,1.250911987,0.7369967108,2
MC-18130,Mike Caudle,Corporate,52,23,8532.703,3.970291914,3.17805383,9.051778661,0.2504645379,0.7780314034,0.5154682003,2
MC-7275,Marc Crier,Consumer,236,5,4301.043,5.468060141,1.791759469,8.366845305,1.369297284,-1.104079095,-0.01578403285,1
MC-7425,Mark Cousins,Corporate,36,5,1489.851,3.610917913,1.791759469,7.307102377,-0.01798781194,-1.104079095,-0.8377483776,1
MC-7575,Matt Collins,Consumer,10,8,3619.188,2.397895273,2.197224577,8.194281237,-0.9241156266,-0.553597063,-0.1496292393,1
MC-7590,Matt Collister,Corporate,337,3,1554.06,5.823045895,1.386294361,7.349269409,1.634471614,-1.654561127,-0.805042524,1
MC-7605,Matt Connell,Corporate,196,2,208.41,5.283203729,1.098612289,5.344294053,1.231209558,-2.045134344,-2.360153873,1
MC-7635,Matthew Clasen,Corporate,665,4,695.286,6.501289671,1.609437912,6.545760495,2.141119659,-1.351609003,-1.428265062,1
MC-7845,Michael Chen,Consumer,35,4,991.728,3.583518938,1.609437912,6.900456709,-0.03845484346,-1.351609003,-1.153153398,1
MC-8100,Mick Crebagga,Consumer,105,3,659.34,4.663439094,1.386294361,6.492754854,0.7682454262,-1.654561127,-1.469377625,1
MC-8130,Mike Caudle,Corporate,288,5,826.35,5.666426688,1.791759469,6.718227822,1.517477078,-1.104079095,-1.294494891,1
MD-17350,Maribeth Dona,Consumer,27,30,16455.32732,3.33220451,3.433987204,9.708465322,-0.2261867012,1.125500818,1.024811557,2
MD-17860,Michael Dominguez,Corporate,37,28,15575.64874,3.63758616,3.36729583,9.653528196,0.001933366489,1.034956891,0.9822008851,2
MD-7350,Maribeth Dona,Consumer,83,6,1374.198,4.430816799,1.945910149,7.226353,0.5944765903,-0.8947955393,-0.9003797074,1
MD-7860,Michael Dominguez,Corporate,104,5,6853.512,4.65396035,1.791759469,8.832662401,0.7611648052,-1.104079095,0.3455158951,1
ME-17320,Maria Etezadi,Home Office,6,30,24527.029,1.945910149,3.433987204,10.10757178,-1.261748478,1.125500818,1.334368972,2
ME-17725,Max Engle,Consumer,29,28,7839.8866,3.401197382,3.36729583,8.967107194,-0.1746490318,1.034956891,0.4497947945,2
ME-18010,Michelle Ellison,Corporate,43,27,10547.63192,3.784189634,3.33220451,9.263751455,0.1114461499,0.9873149589,0.6798798454,2
ME-7320,Maria Etezadi,Home Office,21,10,1720.188,3.091042453,2.397895273,7.450770029,-0.4063347383,-0.2811553412,-0.7263159873,1
ME-7725,Max Engle,Consumer,12,11,2083.875,2.564949357,2.48490665,7.64246418,-0.7993262387,-0.1630238457,-0.5776329876,1
ME-8010,Michelle Ellison,Corporate,393,1,160.5,5.976350909,0.6931471806,5.084505143,1.748990447,-2.595616376,-2.56165295,1
MF-17665,Maureen Fritzler,Corporate,52,29,13366.53134,3.970291914,3.401197382,9.500584011,0.2504645379,1.080983527,0.8635733734,2
MF-18250,Monica Federle,Corporate,8,32,20425.2996,2.197224577,3.496507561,9.924578546,-1.07401662,1.21038194,1.192434629,2
MF-7665,Maureen Fritzler,Corporate,49,3,161.91,3.912023005,1.386294361,5.093197901,0.2069376682,-1.654561127,-2.554910619,1
MF-8250,Monica Federle,Corporate,63,6,1517.55,4.158883083,1.945910149,7.325511211,0.3913421266,-0.8947955393,-0.823470004,1
MG-17650,Matthew Grinstein,Home Office,20,21,12717.26968,3.044522438,3.091042453,9.450794796,-0.4410851863,0.6598999079,0.8249555554,2
MG-17680,Maureen Gastineau,Home Office,37,28,16061.6441,3.63758616,3.36729583,9.684251613,0.001933366489,1.034956891,1.006030771,2
MG-17695,Maureen Gnade,Consumer,1,25,16221.6268,0.6931471806,3.258096538,9.694162263,-2.197562315,0.886701845,1.01371773,2
MG-17875,Michael Grace,Home Office,6,33,14452.82062,1.945910149,3.526360525,9.578714061,-1.261748478,1.250911987,0.9241730846,2
MG-17890,Michael Granlund,Home Office,6,29,13162.2489,1.945910149,3.401197382,9.485184051,-1.261748478,1.080983527,0.8516287615,2
MG-18145,Mike Gockenbach,Consumer,3,24,18147.9582,1.386294361,3.218875825,9.806368439,-1.679781426,0.8334536186,1.100747776,2
MG-18205,Mitch Gastineau,Corporate,3,29,16362.8956,1.386294361,3.401197382,9.702832699,-1.679781426,1.080983527,1.020442748,2
MG-7650,Matthew Grinstein,Home Office,496,1,301.71,6.208590026,0.6931471806,5.712775251,1.922473048,-2.595616376,-2.074350214,1
MG-7680,Maureen Gastineau,Home Office,75,9,4298.478,4.33073334,2.302585093,8.366248899,0.5197142547,-0.410553754,-0.01624662108,1
MG-7695,Maureen Gnade,Consumer,336,7,2104.596,5.82008293,2.079441542,7.652353841,1.632258279,-0.7135058775,-0.5699623077,1
MG-7875,Michael Grace,Home Office,404,1,80.19,6.003887067,0.6931471806,4.396792087,1.769559954,-2.595616376,-3.09506119,1
MG-7890,Michael Granlund,Home Office,374,1,19.128,5.926926026,0.6931471806,3.002111881,1.712070063,-2.595616376,-4.176811652,1
MG-8145,Mike Gockenbach,Consumer,282,3,5229.114,5.645446898,1.386294361,8.562188354,1.501805177,-1.654561127,0.1357291474,1
MG-8205,Mitch Gastineau,Corporate,2,7,1648.944,1.098612289,2.079441542,7.408496627,-1.894679911,-0.7135058775,-0.7591043441,1
MH-17290,Marc Harrigan,Home Office,38,25,13718.69666,3.663561646,3.258096538,9.526587792,0.02133705275,0.886701845,0.8837425859,2
MH-17440,Mark Haberlin,Corporate,9,25,7945.0458,2.302585093,3.258096538,8.9804297,-0.9953123232,0.886701845,0.4601280792,2
MH-17455,Mark Hamilton,Consumer,55,27,9974.27472,4.025351691,3.33220451,9.207864782,0.291594187,0.9873149589,0.6365326799,2
MH-17620,Matt Hagelstein,Corporate,24,20,11038.31378,3.218875825,3.044522438,9.30921816,-0.31084322,0.5967417416,0.715145012,2
MH-17785,Maya Herman,Corporate,1,26,11676.13204,0.6931471806,3.295836866,9.365387682,-2.197562315,0.937940218,0.7587115626,2
MH-18025,Michelle Huthwaite,Consumer,21,19,11753.7025,3.091042453,2.995732274,9.372008652,-0.4063347383,0.5305014951,0.7638469606,2
MH-18115,Mick Hernandez,Home Office,6,26,12017.105,1.945910149,3.295836866,9.394169542,-1.261748478,0.937940218,0.7810355263,2
MH-7290,Marc Harrigan,Home Office,738,3,1685.34,6.605297921,1.386294361,7.430315779,2.218813814,-1.654561127,-0.7421808388,1
MH-7440,Mark Haberlin,Corporate,97,8,3357.78,4.584967479,2.197224577,8.119333092,0.7096271357,-0.553597063,-0.207760982,1
MH-7455,Mark Hamilton,Consumer,93,10,4747.371,4.543294782,2.397895273,8.465556891,0.6784976348,-0.2811553412,0.06077925594,1
MH-7620,Matt Hagelstein,Corporate,246,7,1179.666,5.509388337,2.079441542,7.073833965,1.400169442,-0.7135058775,-1.018677462,1
MH-7785,Maya Herman,Corporate,8,9,1914.834,2.197224577,2.302585093,7.557908316,-1.07401662,-0.410553754,-0.6432167285,1
MH-8025,Michelle Huthwaite,Consumer,15,9,1095.426,2.772588722,2.302585093,6.999811078,-0.6442196499,-0.410553754,-1.07609155,1
MH-8115,Mick Hernandez,Home Office,59,7,1260.702,4.094344562,2.079441542,7.140216882,0.3431318565,-0.7135058775,-0.9671891341,1
MJ-17740,Max Jones,Consumer,22,26,15347.655,3.135494216,3.295836866,9.638783127,-0.3731292752,0.937940218,0.9707642237,2
MJ-7740,Max Jones,Consumer,160,4,1136.898,5.081404365,1.609437912,7.03693798,1.08046545,-1.351609003,-1.047294953,1
MK-17905,Michael Kennedy,Corporate,22,31,13202.4489,3.135494216,3.465735903,9.488233355,-0.3731292752,1.168604621,0.853993881,2
MK-18160,Mike Kennedy,Consumer,23,20,10043.3188,3.17805383,3.044522438,9.21476246,-0.3413372467,0.5967417416,0.6418826994,2
MK-7905,Michael Kennedy,Corporate,150,11,1244.955,5.017279837,2.48490665,7.127657583,1.032564433,-0.1630238457,-0.976930455,1
MK-8160,Mike Kennedy,Consumer,41,10,2697.066,3.737669618,2.397895273,7.900290499,0.076695702,-0.2811553412,-0.3776561485,1
ML-17395,Marina Lichtenstein,Corporate,1,25,14507.07948,0.6931471806,3.258096538,9.582460979,-2.197562315,0.886701845,0.9270792918,2
ML-17410,Maris LaWare,Consumer,34,30,14981.7043,3.555348061,3.433987204,9.614651768,-0.05949848629,1.125500818,0.9520473103,2
ML-17755,Max Ludwig,Home Office,2,28,14425.1044,1.098612289,3.36729583,9.57679465,-1.894679911,1.034956891,0.9226843389,2
ML-18040,Michelle Lonsdale,Corporate,8,19,8677.599,2.197224577,2.995732274,9.068615389,-1.07401662,0.5305014951,0.528527207,2
ML-18265,Muhammed Lee,Consumer,101,26,14674.00116,4.624972813,3.295836866,9.593900724,0.7395111175,0.937940218,0.9359522573,2
ML-7395,Marina Lichtenstein,Corporate,133,7,1049.4,4.8978398,2.079441542,6.956926323,0.9433427346,-0.7135058775,-1.109354088,1
ML-7410,Maris LaWare,Consumer,170,3,193.134,5.141663557,1.386294361,5.268548642,1.125479061,-1.654561127,-2.418903995,1
ML-7755,Max Ludwig,Home Office,27,7,1108.5,3.33220451,2.079441542,7.011664742,-0.2261867012,-0.7135058775,-1.066897537,1
ML-8040,Michelle Lonsdale,Corporate,45,7,1690.896,3.828641396,2.079441542,7.433605073,0.144651613,-0.7135058775,-0.7396295767,1
ML-8265,Muhammed Lee,Consumer,9,9,1170.72,2.302585093,2.302585093,7.066228034,-0.9953123232,-0.410553754,-1.024576821,1
MM-17260,Magdelene Morse,Consumer,5,26,15713.71812,1.791759469,3.295836866,9.662353012,-1.376899023,0.937940218,0.9890456433,2
MM-17920,Michael Moore,Consumer,8,33,20383.654,2.197224577,3.526360525,9.922537642,-1.07401662,1.250911987,1.19085165,2
MM-18055,Michelle Moray,Consumer,16,25,11163.587,2.833213344,3.258096538,9.320502173,-0.5989330623,0.886701845,0.7238971875,2
MM-18280,Muhammed MacIntyre,Corporate,13,25,7134.304,2.63905733,3.258096538,8.872810136,-0.7439675895,0.886701845,0.3766555291,2
MM-7260,Magdelene Morse,Consumer,132,5,5510.358,4.890349128,1.791759469,8.614566333,0.9377472034,-1.104079095,0.1763548781,1
MM-7920,Michael Moore,Consumer,29,6,1350.03,3.401197382,1.945910149,7.208622543,-0.1746490318,-0.8947955393,-0.9141319132,1
MM-8055,Michelle Moray,Consumer,34,8,1924.911,3.555348061,2.197224577,7.563154382,-0.05949848629,-0.553597063,-0.6391477428,1
MM-8280,Muhammed MacIntyre,Corporate,72,10,3586.695,4.290459441,2.397895273,8.185265214,0.4896296553,-0.2811553412,-0.1566223028,1
MN-17935,Michael Nguyen,Consumer,9,21,12870.93412,2.302585093,3.091042453,9.462804571,-0.9953123232,0.6598999079,0.8342706506,2
MN-7935,Michael Nguyen,Consumer,31,6,2175.33,3.465735903,1.945910149,7.685395251,-0.1264387616,-0.8947955393,-0.5443345259,1
MO-17500,Mary O'Rourke,Consumer,37,24,10314.4082,3.63758616,3.218875825,9.241393998,0.001933366489,0.8334536186,0.6625388172,2
MO-17800,Meg O'Connel,Home Office,7,25,13709.1228,2.079441542,3.258096538,9.525889729,-1.162000538,0.886701845,0.8832011506,2
MO-17950,Michael Oakman,Consumer,7,14,4527.392,2.079441542,2.708050201,8.418122189,-1.162000538,0.1399282778,0.02398765968,2
MO-7500,Mary O'Rourke,Consumer,282,5,810.87,5.645446898,1.791759469,6.699340229,1.501805177,-1.104079095,-1.309144602,1
MO-7800,Meg O'Connel,Home Office,15,9,4294.266,2.772588722,2.302585093,8.365268765,-0.6442196499,-0.410553754,-0.01700683864,2
MO-7950,Michael Oakman,Consumer,99,3,933.192,4.605170186,1.386294361,6.839681985,0.7247185565,-1.654561127,-1.200291864,1
MP-17470,Mark Packer,Home Office,6,28,12928.8028,1.945910149,3.36729583,9.46729022,-1.261748478,1.034956891,0.8377498379,2
MP-17965,Michael Paige,Corporate,28,39,17228.4977,3.36729583,3.688879454,9.754378176,-0.1999734881,1.471556744,1.060422769,2
MP-18175,Mike Pelletier,Home Office,17,36,22045.2528,2.890371758,3.610917913,10.00089793,-0.5562357317,1.36571181,1.251629937,2
MP-7470,Mark Packer,Home Office,544,2,58.11,6.300785795,1.098612289,4.079400115,1.99134328,-2.045134344,-3.341238709,1
MP-7965,Michael Paige,Corporate,197,8,567.093,5.288267031,2.197224577,6.342285138,1.234991845,-0.553597063,-1.586085874,1
MP-8175,Mike Pelletier,Home Office,91,6,2169.174,4.521788577,1.945910149,7.682562628,0.6624325013,-0.8947955393,-0.5465315826,1
MR-17545,Mathew Reese,Home Office,98,23,19246.7123,4.59511985,3.17805383,9.865147491,0.7172109564,0.7780314034,1.146338348,2
MR-7545,Mathew Reese,Home Office,101,6,2325.24,4.624972813,1.945910149,7.752008509,0.7395111175,-0.8947955393,-0.4926675398,1
MS-17365,Maribeth Schnelling,Consumer,6,34,20317.0067,1.945910149,3.555348061,9.919262801,-1.261748478,1.290267082,1.188311598,2
MS-17530,MaryBeth Skach,Consumer,16,25,13335.04236,2.833213344,3.258096538,9.498225601,-0.5989330623,0.886701845,0.8617441285,2
MS-17710,Maurice Satty,Consumer,30,26,8500.63026,3.433987204,3.295836866,9.048013219,-0.1501550367,0.937940218,0.5125476251,2
MS-17770,Maxwell Schwartz,Consumer,35,36,17382.93504,3.583518938,3.610917913,9.763301785,-0.03845484346,1.36571181,1.067344153,2
MS-17830,Melanie Seite,Consumer,24,26,11783.3973,3.218875825,3.295836866,9.374531673,-0.31084322,0.937940218,0.7658038813,2
MS-17980,Michael Stewart,Corporate,27,27,16210.5722,3.33220451,3.33220451,9.6934806,-0.2261867012,0.9873149589,1.013189015,2
MS-7365,Maribeth Schnelling,Consumer,112,5,1365.54,4.727387819,1.791759469,7.220037277,0.8160151183,-1.104079095,-0.9052783473,1
MS-7530,MaryBeth Skach,Consumer,52,8,1456.806,3.970291914,2.197224577,7.284687845,0.2504645379,-0.553597063,-0.8551336752,1
MS-7710,Maurice Satty,Consumer,64,8,1529.46,4.17438727,2.197224577,7.333323623,0.4029237527,-0.553597063,-0.8174104931,1
MS-7770,Maxwell Schwartz,Consumer,99,6,538.56,4.605170186,1.945910149,6.290753993,0.7247185565,-0.8947955393,-1.626054778,1
MS-7830,Melanie Seite,Consumer,5,8,4322.904,1.791759469,2.197224577,8.371913977,-1.376899023,-0.553597063,-0.01185263844,2
MS-7980,Michael Stewart,Corporate,7,5,1654.644,2.079441542,1.791759469,7.411945336,-1.162000538,-1.104079095,-0.7564294351,1
MT-17815,Meg Tillman,Consumer,50,27,13845.5188,3.931825633,3.33220451,9.53578913,0.2217302292,0.9873149589,0.8908793845,2
MT-18070,Michelle Tran,Home Office,128,24,10920.3999,4.859812404,3.218875825,9.298479437,0.9149362731,0.8334536186,0.7068157773,2
MT-7815,Meg Tillman,Consumer,177,6,1500.588,5.18178355,1.945910149,7.314278494,1.155448693,-0.8947955393,-0.8321823935,1
MT-8070,Michelle Tran,Home Office,324,7,6851.922,5.783825182,2.079441542,8.83243041,1.605173744,-0.7135058775,0.3453359568,1
MV-17485,Mark Van Huff,Consumer,17,27,10563.3673,2.890371758,3.33220451,9.265242042,-0.5562357317,0.9873149589,0.6810359839,2
MV-18190,Mike Vittorini,Consumer,20,30,15577.0356,3.044522438,3.433987204,9.653617227,-0.4410851863,1.125500818,0.9822699396,2
MV-7485,Mark Van Huff,Consumer,471,5,952.536,6.156978986,1.791759469,6.86017718,1.883919605,-1.104079095,-1.184395255,1
MV-8190,Mike Vittorini,Consumer,8,8,3995.04,2.197224577,2.197224577,8.29305915,-1.07401662,-0.553597063,-0.07301450569,2
MW-18220,Mitch Webber,Consumer,18,28,20592.0813,2.944438979,3.36729583,9.932710439,-0.5158475218,1.034956891,1.198741938,2
MW-18235,Mitch Willingham,Corporate,17,24,17933.0609,2.890371758,3.218875825,9.794457027,-0.5562357317,0.8334536186,1.091508974,2
MW-8220,Mitch Webber,Consumer,45,8,2476.497,3.828641396,2.197224577,7.815004055,0.144651613,-0.553597063,-0.4438065458,1
MW-8235,Mitch Willingham,Corporate,1,6,1070.772,0.6931471806,1.945910149,6.977068632,-2.197562315,-0.8947955393,-1.093731185,1
MY-17380,Maribeth Yedwab,Corporate,30,28,14724.1472,3.433987204,3.36729583,9.597312005,-0.1501550367,1.034956891,0.9385981364,2
MY-18295,Muhammed Yedwab,Corporate,1,29,25570.49418,0.6931471806,3.401197382,10.1492335,-2.197562315,1.080983527,1.366682891,2
MY-7380,Maribeth Yedwab,Corporate,323,4,1745.574,5.780743516,1.609437912,7.465411434,1.602871739,-1.351609003,-0.7149597306,1
MY-8295,Muhammed Yedwab,Corporate,44,10,4072.167,3.80666249,2.397895273,8.312176109,0.1282333715,-0.2811553412,-0.05818689222,1
MZ-17335,Maria Zettner,Home Office,22,26,14463.9343,3.135494216,3.295836866,9.579482675,-0.3731292752,0.937940218,0.9247692418,2
MZ-17515,Mary Zewe,Corporate,24,25,13383.97684,3.218875825,3.258096538,9.501888226,-0.31084322,0.886701845,0.8645849562,2
MZ-7335,Maria Zettner,Home Office,113,5,3494.226,4.736198448,1.791759469,8.159153316,0.822596658,-1.104079095,-0.1768753738,1
MZ-7515,Mary Zewe,Corporate,79,9,3193.161,4.382026635,2.302585093,8.069079735,0.5580303415,-0.410553754,-0.2467388008,1
NB-18580,Nicole Brennan,Corporate,453,10,4875.5984,6.118097198,2.397895273,8.492203207,1.854874913,-0.2811553412,0.08144683569,1
NB-18655,Nona Balk,Corporate,20,22,9647.2046,3.044522438,3.135494216,9.174527125,-0.4410851863,0.7202500986,0.6106751208,2
NB-8580,Nicole Brennan,Corporate,429,7,1059.477,6.063785209,2.079441542,6.966474086,1.814303861,-0.7135058775,-1.101948593,1
NB-8655,Nona Balk,Corporate,111,5,434.616,4.718498871,1.791759469,6.076761121,0.8093750753,-1.104079095,-1.792033249,1
NC-18340,Nat Carroll,Consumer,6,22,13905.34712,1.945910149,3.135494216,9.540100642,-1.261748478,0.7202500986,0.8942235063,2
NC-18415,Nathan Cano,Consumer,40,19,9255.794,3.713572067,2.995732274,9.133113047,0.0586948329,0.5305014951,0.5785532784,2
NC-18535,Nick Crebassa,Corporate,7,22,11054.378,2.079441542,3.135494216,9.310672285,-1.162000538,0.7202500986,0.7162728695,2
NC-18625,Noah Childs,Corporate,21,29,16901.51758,3.091042453,3.401197382,9.735217859,-0.4063347383,1.080983527,1.045561525,2
NC-8340,Nat Carroll,Consumer,36,9,2707.962,3.610917913,2.302585093,7.904320815,-0.01798781194,-0.410553754,-0.3745301302,1
NC-8415,Nathan Cano,Consumer,107,5,1503.426,4.682131227,1.791759469,7.316166709,0.782208448,-1.104079095,-0.8307178443,1
NC-8535,Nick Crebassa,Corporate,139,7,1250.871,4.941642423,2.079441542,7.132394511,0.9760632902,-0.7135058775,-0.9732563696,1
NC-8625,Noah Childs,Corporate,462,2,442.32,6.137727054,1.098612289,6.094291857,1.869538414,-2.045134344,-1.778435952,1
ND-18370,Natalie DeCherney,Consumer,13,23,10913.15082,2.63905733,3.17805383,9.297815467,-0.7439675895,0.7780314034,0.7063007844,2
ND-18460,Neil Ducich,Corporate,6,22,12061.44172,1.945910149,3.135494216,9.397851914,-1.261748478,0.7202500986,0.7838916707,2
ND-8370,Natalie DeCherney,Consumer,34,6,2790.234,3.555348061,1.945910149,7.934239071,-0.05949848629,-0.8947955393,-0.3513247478,1
ND-8460,Neil Ducich,Corporate,9,10,2722.98,2.302585093,2.397895273,7.909849325,-0.9953123232,-0.2811553412,-0.3702420728,2
NF-18385,Natalie Fritzler,Consumer,8,32,28044.3595,2.197224577,3.496507561,10.24157846,-1.07401662,1.21038194,1.438308057,2
NF-18475,Neil Franz�sisch,Home Office,7,22,10630.9149,2.079441542,3.135494216,9.271615596,-1.162000538,0.7202500986,0.6859794794,2
NF-18595,Nicole Fjeld,Home Office,12,22,10535.30152,2.564949357,3.135494216,9.262581861,-0.7993262387,0.7202500986,0.6789726781,2
NF-8385,Natalie Fritzler,Consumer,2,11,3736.899,1.098612289,2.48490665,8.226278968,-1.894679911,-0.1630238457,-0.1248109621,2
NF-8475,Neil Franz�sisch,Home Office,44,7,2019.006,3.80666249,2.079441542,7.610855761,0.1282333715,-0.7135058775,-0.602149305,1
NF-8595,Nicole Fjeld,Home Office,513,5,1731.936,6.242223265,1.791759469,7.457572359,1.947597075,-1.104079095,-0.7210399223,1
NG-18355,Nat Gilpin,Corporate,49,21,9262.72936,3.912023005,3.091042453,9.133861985,0.2069376682,0.6598999079,0.5791341742,2
NG-18430,Nathan Gelder,Consumer,28,28,18970.41454,3.36729583,3.36729583,9.850688627,-0.1999734881,1.034956891,1.135123675,2
NG-8355,Nat Gilpin,Corporate,104,7,2746.47,4.65396035,2.079441542,7.918435767,0.7611648052,-0.7135058775,-0.3635822037,1
NG-8430,Nathan Gelder,Consumer,19,8,3749.829,2.995732274,2.197224577,8.229732161,-0.477531435,-0.553597063,-0.122132575,1
NH-18610,Nicole Hansen,Corporate,21,22,19181.9263,3.091042453,3.135494216,9.861775907,-0.4063347383,0.7202500986,1.143723259,2
NH-8610,Nicole Hansen,Corporate,6,6,2121.522,1.945910149,1.945910149,7.660360283,-1.261748478,-0.8947955393,-0.5637523019,1
NK-18490,Neil Knudson,Home Office,27,24,11483.193,3.33220451,3.218875825,9.348726847,-0.2261867012,0.8334536186,0.7457889833,2
NK-8490,Neil Knudson,Home Office,207,4,2395.35,5.33753808,1.609437912,7.781702025,1.271797314,-1.351609003,-0.4696364717,1
